kode_produk,nama_produk,kategori_id,vendor_id,jenis,deskripsi,spesifikasi,harga_satuan,harga_grosir,satuan,stok_minimal,stok_tersedia,gambar,status,created_at,updated_at,harga_diskon,is_featured
P-236,HP Deskjet 2337 PRINTER,1,1,barang_it,"""Mencetak\r\nPrint speed, black <=10\r\nWarna atau Hitam Warna\r\nPrint speed, color <=10\r\nKategori\r\nTipe Produk Inkjet printers\r\nMerek Famili Deskjet\r\nUsage\r\nSempurna Untuk Pribadi\r\nPemakaian Student, Primary, Pribadi dan Kantor Pribadi\r\nfitur\r\nfitur Scan to PDF\r\nFungsi Cetak pindai dan salin\r\nPenanganan Media Cetak\r\nFinished output handling Sheetfed\r\nEnvelope input capacity Up to 5 envelopes\r\nOutput capacity Up to 25 sheets\r\nMaximum output capacity (sheets) Up to 25 sheets\r\nPaper handling input, standard 60-sheet input tray\r\nInput capacity Up to 60 sheets\r\nPaper handling output, standard 25-sheet output tray\r\nStandard output capacity (envelopes) Up to 5 envelopes""","""Mencetak\r\nPrint speed, black <=10\r\nWarna atau Hitam Warna\r\nPrint speed, color <=10\r\nKategori\r\nTipe Produk Inkjet printers\r\nMerek Famili Deskjet\r\nUsage\r\nSempurna Untuk Pribadi\r\nPemakaian Student, Primary, Pribadi dan Kantor Pribadi\r\nfitur\r\nfitur Scan to PDF\r\nFungsi Cetak pindai dan salin\r\nPenanganan Media Cetak\r\nFinished output handling Sheetfed\r\nEnvelope input capacity Up to 5 envelopes\r\nOutput capacity Up to 25 sheets\r\nMaximum output capacity (sheets) Up to 25 sheets\r\nPaper handling input, standard 60-sheet input tray\r\nInput capacity Up to 60 sheets\r\nPaper handling output, standard 25-sheet output tray\r\nStandard output capacity (envelopes) Up to 5 envelopes""",740000.00,,unit,0,1,68c3d47052a89.jpg,aktif,2025-09-12 07:14:01,2025-09-12 08:10:45,0,0
EPSON-TINT-747,Epson Tinta T003,1,1,barang_it,"""Produk : Tinta Original 100%\r\nBrand : Epson\r\nTipe : 003\r\nWarna : Cyan, Magenta, Yellow dan Black\r\nVolume : 65ml\r\nGaransi : Resmi / Service center Epson terdekat dikota anda\r\nSupoort Printer : Epson L3110, L3150""","""Produk : Tinta Original 100%\r\nBrand : Epson\r\nTipe : 003\r\nWarna : Cyan, Magenta, Yellow dan Black\r\nVolume : 65ml\r\nGaransi : Resmi / Service center Epson terdekat dikota anda\r\nSupoort Printer : Epson L3110, L3150""",100000.00,,,0,1,68c3d3708a107.jpeg,aktif,2025-09-12 07:17:02,2025-09-13 03:31:47,0,0
KABEL-FO-1-019,Kabel FO 1C 3S Prescon 100M,1,1,barang_it,• Kategori: Drop Cable\r\n• Panjang: 100 Meter\r\n• Connector: SC UPC Single Core\r\n• Isi Dalam Paket: 1 Roll,• Kategori: Drop Cable\r\n• Panjang: 100 Meter\r\n• Connector: SC UPC Single Core\r\n• Isi Dalam Paket: 1 Roll,98000.00,,,0,1,68c3d533cb529.jpg,aktif,2025-09-12 07:19:38,2025-09-12 08:09:23,0,0
KABEL-FO-1-046,Kabel FO 1C 3S Prescon 200M,1,1,barang_it,• Kategori: Drop Cable\r\n• Panjang: 200 Meter\r\n• Connector: SC UPC Single Core\r\n• Isi Dalam Paket: 1 Roll,• Kategori: Drop Cable\r\n• Panjang: 200 Meter\r\n• Connector: SC UPC Single Core\r\n• Isi Dalam Paket: 1 Roll,160000.00,,,0,1,68c3d5cf1fd54.jpg,aktif,2025-09-12 07:21:59,2025-09-12 08:11:59,0,0
VGEN-PLATI-479,"V-Gen Platinum SSD 2.5\"""" SATA3 256 GB",1,1,barang_it,"""Dimensi : 100 x 70 x 6 mm Speed : Read up to 510 MB/s Write up to 410 MB/s Interface : SATA 3 - 6 GB/s Form Factor : 2.5 inch Warranty : 3 years one to one replacement Type : Internal Storage Supported : UDMA Mode 6 TRIM Support : Yes (Requires OS Support) Garbage Collection : Yes S.M.A.R.T : Yes Write Cache : Yes Host Protect Area : Yes APM : Yes NCQ : Yes 48-Bit : Yes Security : AES 256-Bit Full Disk Encryption (FDE) TCG/Opal V2.0 , Encryption Drive (IEEE1667) Volume : +/- 20 gr""",,298000.00,,,0,1,68c4f95bcfad2.jpg,aktif,2025-09-12 07:24:10,2025-09-13 04:55:55,0,0
TPLINK-TLW-440,TP-LINK TL-WA801N 300Mbps Wireless N Access Point,1,1,barang_it,"""TP-LINK TL-WA801N 300Mbps Wireless N Access Point\r\nTL-WA801N 300Mbps Wireless N Access Point\r\n300 Mbps wireless speed ideal for smooth HD video, voice streaming, and online gaming\r\nSupports multiple operation modes: Access Point, Multi-SSID, Client, and Range Extender modes\r\nProtects your home network with WPA2 encryption and makes quick connection with the push of a button\r\nUp to 30 meters (100 feet) of flexible deployment with included Passive Power over Ethernet Injector\r\nInterface 1 10/100 M Ethernet Port(RJ45)\r\nSupport Passive PoE\r\nButton Power On/O Button, WPS Button, Reset Button\r\nExternal Power Supply 9VDC / 0.6A\r\nWireless Standards IEEE 802.11n, IEEE 802.11g, IEEE 802.11b\r\nDimensions ( W x D x H ) 7.1 5.1 1.4 in (181.6 129.5 36.2 mm)\r\nAntenna Type 2 Fixed Omni-Directional Antennas""","""TP-LINK TL-WA801N 300Mbps Wireless N Access Point\r\nTL-WA801N 300Mbps Wireless N Access Point\r\n300 Mbps wireless speed ideal for smooth HD video, voice streaming, and online gaming\r\nSupports multiple operation modes: Access Point, Multi-SSID, Client, and Range Extender modes\r\nProtects your home network with WPA2 encryption and makes quick connection with the push of a button\r\nUp to 30 meters (100 feet) of flexible deployment with included Passive Power over Ethernet Injector\r\nInterface 1 10/100 M Ethernet Port(RJ45)\r\nSupport Passive PoE\r\nButton Power On/O Button, WPS Button, Reset Button\r\nExternal Power Supply 9VDC / 0.6A\r\nWireless Standards IEEE 802.11n, IEEE 802.11g, IEEE 802.11b\r\nDimensions ( W x D x H ) 7.1 5.1 1.4 in (181.6 129.5 36.2 mm)\r\nAntenna Type 2 Fixed Omni-Directional Antennas""",308000.00,,unit,0,1,68c4e1b995b59.jpg,aktif,2025-09-12 07:29:23,2025-09-13 03:15:05,0,0
NETLINK-HT-695,Netlink HTB GS03 HTB-GS03 Gigabit,1,1,barang_it,"""Ethernet Interface\r\n1 RJ-45 port - Gigabit\r\nFiber Interface\r\n1 SC port\r\nSC distance\r\nup to 3km\r\nEnclosure Material\r\nMetal Case\r\nPower Supply\r\nDC 5V/1A\r\nWorking Temperature\r\n-10~55C, H: 5%-90%""","""Ethernet Interface\r\n1 RJ-45 port - Gigabit\r\nFiber Interface\r\n1 SC port\r\nSC distance\r\nup to 3km\r\nEnclosure Material\r\nMetal Case\r\nPower Supply\r\nDC 5V/1A\r\nWorking Temperature\r\n-10~55C, H: 5%-90%""",132000.00,,unit,0,1,68c3d62621c38.jpg,aktif,2025-09-12 07:32:17,2025-09-12 08:13:26,0,0
SSD-M2-VGE-726,V-Gen SSD M2 256GB NVMe Hyper,1,1,barang_it,"""Dimensi : 80 x 22 x 2 mm\r\nKapasitas : 256GB\r\nMerek : V-GeN\r\nModel : M.2 NVMe Hyper\r\nKualitas : Original 100%\r\nKecepatan : Read up to 3500 MB/s, Write up to 2500 MB/s\r\nInterface : PCIe Gen 3.0 x4, NVMe 1.3\r\nForm Factor : M.2 (2280)\r\nController: Asolid / Silicon Motion\r\nGaransi : Resmi 3 Tahun (Rusak langsung tukar, tidak di service)\r\nTipe : Internal Storage (Bisa untuk eksternal)\r\nOperasi Sistem : All Operating Systems""","""Dimensi : 80 x 22 x 2 mm\r\nKapasitas : 256GB\r\nMerek : V-GeN\r\nModel : M.2 NVMe Hyper\r\nKualitas : Original 100%\r\nKecepatan : Read up to 3500 MB/s, Write up to 2500 MB/s\r\nInterface : PCIe Gen 3.0 x4, NVMe 1.3\r\nForm Factor : M.2 (2280)\r\nController: Asolid / Silicon Motion\r\nGaransi : Resmi 3 Tahun (Rusak langsung tukar, tidak di service)\r\nTipe : Internal Storage (Bisa untuk eksternal)\r\nOperasi Sistem : All Operating Systems""",348000.00,,,0,1,68c3d7b91dfa3.jpeg,aktif,2025-09-12 07:36:32,2025-09-12 08:20:09,0,0
TANG-HT315-062,Tang HT-315,1,1,barang_it,Technical Specifications of Tang Crimper / Crimping Tools - VZ-NT3104\r\nDimension 19.9(L) x 6.5(W) x 1.8(H) cm\r\nOthers Material : Iron and plastic,Technical Specifications of Tang Crimper / Crimping Tools - VZ-NT3104\r\nDimension 19.9(L) x 6.5(W) x 1.8(H) cm\r\nOthers Material : Iron and plastic,36000.00,,,0,1,68c4dd1427d6f.jpeg,aktif,2025-09-12 07:42:25,2025-09-13 02:55:16,0,0
TCM-36MM-4-889,"""TECHMA 3.6mm, 4.0MP IP Camera Outdoor Fullcolor Audio""",1,1,barang_it,"""Image Sensor : 1/3\""""CMOS\r\nMin. Illumination : Color:0.02Lux@(F1.6,AGC ON),B/W:0Lux with IR\r\nShutter Time : 1s-1/100000s\r\nDay&Night : IR-cut filter with auto switch (ICR)\r\nWDR : DWDR\r\nS/N : >40dB\r\nAngle Adjustment : 0-360°;0-80°;0-360°\r\nLens Type : Fixed\r\nFocal Length : 2.8mm\r\nLens Mount : M12\r\nAperture Range : F1.6,Fixed\r\nField of View : 77.6°(H);44.1°(V);89.3°(D)\r\nDORI Distance :\r\nDetect:80.0m\r\nObserve:31.8m\r\nRecognize:16.0m\r\nIdentify:8.0m\r\nIR Distance : 30m\r\nWavelength : 850nm\r\nAlarm Trigger : Motion Detection;IP Address Conflict\r\nCommunication Interface : 1 RJ45 10M/ 100M self adaptive Ethernet port\r\nPower Supply : POE 802.3af,MAX 6W\r\nProtection : Surge protection 2000V;Lightning proof 6000V;IP67""","""Image Sensor : 1/3\""""CMOS\r\nMin. Illumination : Color:0.02Lux@(F1.6,AGC ON),B/W:0Lux with IR\r\nShutter Time : 1s-1/100000s\r\nDay&Night : IR-cut filter with auto switch (ICR)\r\nWDR : DWDR\r\nS/N : >40dB\r\nAngle Adjustment : 0-360°;0-80°;0-360°\r\nLens Type : Fixed\r\nFocal Length : 2.8mm\r\nLens Mount : M12\r\nAperture Range : F1.6,Fixed\r\nField of View : 77.6°(H);44.1°(V);89.3°(D)\r\nDORI Distance :\r\nDetect:80.0m\r\nObserve:31.8m\r\nRecognize:16.0m\r\nIdentify:8.0m\r\nIR Distance : 30m\r\nWavelength : 850nm\r\nAlarm Trigger : Motion Detection;IP Address Conflict\r\nCommunication Interface : 1 RJ45 10M/ 100M self adaptive Ethernet port\r\nPower Supply : POE 802.3af,MAX 6W\r\nProtection : Surge protection 2000V;Lightning proof 6000V;IP67""",290000.00,,,0,1,68c4df551c2c8.png,aktif,2025-09-12 07:50:45,2025-09-13 03:04:53,0,0
TCM-28MM-4-500,"""TECHMA 2.8mm, 4.0MP IP Camera Indoor Fullcolor Audio""",1,1,barang_it,"""Image Sensor : 1/3\""""CMOS\r\nMin. Illumination : Color:0.02Lux@(F1.6,AGC ON),B/W:0Lux with IR\r\nShutter Time : 1s-1/100000s\r\nDay&Night : IR-cut filter with auto switch (ICR)\r\nWDR : DWDR\r\nS/N : >40dB\r\nAngle Adjustment : 0-360°;0-80°;0-360°\r\nLens Type : Fixed\r\nFocal Length : 2.8mm\r\nLens Mount : M12\r\nAperture Range : F1.6,Fixed\r\nField of View : 77.6°(H);44.1°(V);89.3°(D)\r\nDORI Distance :\r\nDetect:80.0m\r\nObserve:31.8m\r\nRecognize:16.0m\r\nIdentify:8.0m\r\nIR Distance : 30m\r\nWavelength : 850nm\r\nAlarm Trigger : Motion Detection;IP Address Conflict\r\nCommunication Interface : 1 RJ45 10M/ 100M self adaptive Ethernet port\r\nPower Supply : POE 802.3af,MAX 6W\r\nProtection : Surge protection 2000V;Lightning proof 6000V;IP67""","""Image Sensor : 1/3\""""CMOS\r\nMin. Illumination : Color:0.02Lux@(F1.6,AGC ON),B/W:0Lux with IR\r\nShutter Time : 1s-1/100000s\r\nDay&Night : IR-cut filter with auto switch (ICR)\r\nWDR : DWDR\r\nS/N : >40dB\r\nAngle Adjustment : 0-360°;0-80°;0-360°\r\nLens Type : Fixed\r\nFocal Length : 2.8mm\r\nLens Mount : M12\r\nAperture Range : F1.6,Fixed\r\nField of View : 77.6°(H);44.1°(V);89.3°(D)\r\nDORI Distance :\r\nDetect:80.0m\r\nObserve:31.8m\r\nRecognize:16.0m\r\nIdentify:8.0m\r\nIR Distance : 30m\r\nWavelength : 850nm\r\nAlarm Trigger : Motion Detection;IP Address Conflict\r\nCommunication Interface : 1 RJ45 10M/ 100M self adaptive Ethernet port\r\nPower Supply : POE 802.3af,MAX 6W\r\nProtection : Surge protection 2000V;Lightning proof 6000V;IP67""",280000.00,,,0,1,68c4de11cfe48.png,aktif,2025-09-12 07:51:34,2025-09-13 02:59:29,0,0
TCMN9610A--198,TECHMA-N9610A 10Ch Network Video Recorder,1,1,barang_it,"""10 channel Camera input up to 8MP\r\nH.265 Video Compretion\r\n1 slot HDD Support upto 4TB\r\nPlayback 4channel @1080P\r\nMotion detect Alarm, Human Counting\r\nVMS Software & P6SPro/P6Slite Smartphone APP\r\nPower 12VDC""","""10 channel Camera input up to 8MP\r\nH.265 Video Compretion\r\n1 slot HDD Support upto 4TB\r\nPlayback 4channel @1080P\r\nMotion detect Alarm, Human Counting\r\nVMS Software & P6SPro/P6Slite Smartphone APP\r\nPower 12VDC""",575000.00,,unit,0,1,68c4e0473da8a.png,aktif,2025-09-12 07:56:57,2025-09-13 03:08:55,0,0
ADAPTOR-12-244,Adaptor 12V/2A,1,1,barang_it,Power Input : AC 100 - 240 Volt 50/60Hz\r\nPower Output : DC 12V 2A\r\nAda lampu indikator\r\nPanjang Kabel Power : 90cm\r\nJack DC : 5.5mm * 2.5mm\r\nCompatibel 5.5mm * 2.1mm,Power Input : AC 100 - 240 Volt 50/60Hz\r\nPower Output : DC 12V 2A\r\nAda lampu indikator\r\nPanjang Kabel Power : 90cm\r\nJack DC : 5.5mm * 2.5mm\r\nCompatibel 5.5mm * 2.1mm,22000.00,,,0,1,68c3d344c24b4.jpg,aktif,2025-09-12 07:58:48,2025-09-13 03:29:57,0,0
LENOVO-IDE-369,Lenovo IdeaPad Flex 5 14ABR8,1,1,barang_it,"""Processor : AMD Ryzen 5-5625U\r\nDisplay : 14″ WUXGA IPS Touch\r\nMemory : 16GB Soldered LPDDR4x-4266\r\nStorage : 512GB SSD\r\nGraphics : AMD Radeon Graphics\r\nKeyboard : Backlit, English\r\nOS : Windows 11 Home + Microsoft 365 Basic + Office Home 2024""","""Processor : AMD Ryzen 5-5625U\r\nDisplay : 14″ WUXGA IPS Touch\r\nMemory : 16GB Soldered LPDDR4x-4266\r\nStorage : 512GB SSD\r\nGraphics : AMD Radeon Graphics\r\nKeyboard : Backlit, English\r\nOS : Windows 11 Home + Microsoft 365 Basic + Office Home 2024""",10450000.00,,unit,0,1,68c3d5f534e85.png,aktif,2025-09-12 08:03:38,2025-09-12 08:12:37,0,0
-SSD-VISIP-434,VISIPRO SSD  256GB,1,1,barang_it,- Interface : M.2 2280\r\n- Capacity : 256GB\r\n​- DRAM : -\r\n- Max Seq Read / Write (MB/s) : 550 MB/s / 520 MB/s\r\n- Max Random Read / Write (10Ps) : 50k / 70k\r\n- Nano Flash : 3D TLC,- Interface : M.2 2280\r\n- Capacity : 256GB\r\n​- DRAM : -\r\n- Max Seq Read / Write (MB/s) : 550 MB/s / 520 MB/s\r\n- Max Random Read / Write (10Ps) : 50k / 70k\r\n- Nano Flash : 3D TLC,300000.00,,,0,1,68c4dcd1ec6f9.jpg,aktif,2025-09-12 08:07:42,2025-09-13 02:54:09,0,0
SPECTRA-KA-381,Spectra Kabel UTP CAT5E 305M,1,1,barang_it,- Merk : Spectra\r\n- Category : CAT5E\r\n- Diameter : 24AWG\r\n- Panjang : 305 Meter\r\n- Warna : Gray (abu-abu),- Merk : Spectra\r\n- Category : CAT5E\r\n- Diameter : 24AWG\r\n- Panjang : 305 Meter\r\n- Warna : Gray (abu-abu),330000.00,,,0,1,68c3d68111716.jpg,aktif,2025-09-12 08:10:37,2025-09-12 08:14:57,0,0
BELDEN-CON-088,Belden Connector UTP RJ45 CAT5E,1,1,barang_it,• Konektor RJ45 UTP - CAT5E\r\n\r\n• Dapat dipasangkan pada kabel BELDEN tipe 1583A\r\n\r\n• Pakai Crimping tools apa saja bisa di pakai,• Konektor RJ45 UTP - CAT5E\r\n\r\n• Dapat dipasangkan pada kabel BELDEN tipe 1583A\r\n\r\n• Pakai Crimping tools apa saja bisa di pakai,86000.00,,,0,1,68c4dbbf06f00.jpg,aktif,2025-09-12 08:12:24,2025-09-13 02:49:35,0,0
TP-LINK-SW-223,TP-Link Switch Hub 8 Port Gigabit SG1008D,1,1,barang_it,"""HARDWARE FEATURES\r\nStandards and Protocols IEEE 802.3i/802.3u/ 802.3ab/802.3x\r\nInterface 8 10/100/1000Mbps RJ45 Ports\r\nAUTO Negotiation/AUTO MDI/MDIX\r\nFan Quantity Fanless\r\nPower Consumption Maximum: 4.63W (220V/50Hz)\r\nExternal Power Supply External Power Adapter (Output: 5VDC / 0.6A)\r\nJumbo Frame 15 KB\r\nSwitching Capacity 16 Gbps\r\nDimensions ( W x D x H ) 7.1 * 3.5 * 1.0 in. (180 * 90 * 25.5 mm)\r\nSOFTWARE FEATURES\r\nTransfer Method Store and Forward\r\nMAC Address Table 4K\r\nAdvanced Functions Green Technology, saving power up to 80%\r\n802.3X Flow Control, Back Pressure\r\nOTHERS\r\nCertification FCC, CE, RoHs\r\nPackage Contents 8-Port Gigabit Desktop Switch TL-SG1008D\r\nPower Adapter\r\nInstallation Guide\r\nEnvironment\r\nOperating Temperature: 0~40 (32~104); Storage Temperature: -40~70\r\n(-40~158); Operating Humidity: 10%~90% non-condensing; Storage Humidity:\r\n5%~90% non-condensing""","""HARDWARE FEATURES\r\nStandards and Protocols IEEE 802.3i/802.3u/ 802.3ab/802.3x\r\nInterface 8 10/100/1000Mbps RJ45 Ports\r\nAUTO Negotiation/AUTO MDI/MDIX\r\nFan Quantity Fanless\r\nPower Consumption Maximum: 4.63W (220V/50Hz)\r\nExternal Power Supply External Power Adapter (Output: 5VDC / 0.6A)\r\nJumbo Frame 15 KB\r\nSwitching Capacity 16 Gbps\r\nDimensions ( W x D x H ) 7.1 * 3.5 * 1.0 in. (180 * 90 * 25.5 mm)\r\nSOFTWARE FEATURES\r\nTransfer Method Store and Forward\r\nMAC Address Table 4K\r\nAdvanced Functions Green Technology, saving power up to 80%\r\n802.3X Flow Control, Back Pressure\r\nOTHERS\r\nCertification FCC, CE, RoHs\r\nPackage Contents 8-Port Gigabit Desktop Switch TL-SG1008D\r\nPower Adapter\r\nInstallation Guide\r\nEnvironment\r\nOperating Temperature: 0~40 (32~104); Storage Temperature: -40~70\r\n(-40~158); Operating Humidity: 10%~90% non-condensing; Storage Humidity:\r\n5%~90% non-condensing""",260000.00,,unit,0,1,68c4e0b5b8bc4.jpeg,aktif,2025-09-12 08:14:59,2025-09-13 08:10:57,0,0
12000-866,"""Ventuz Kabel HDMI 1,5M""",1,1,barang_it,"""1, Center conductor: high quality digital signal delivered by oxygen-free copper\r\n\r\n2, Insulation: Using foamed PE as the insulation, ensure image quality and transmit image signal with stability.\r\n\r\n3, Inner shield:100% Aluminum/Mylar foil shield, prevent high frequency noises and interference\r\n\r\n4, Outer shield:95% copper braid shield, prevents most low frequency noises and interference.\r\n\r\n5, function: suitable for HDTV, home theater, DVD player,projector,PS3,XBOX 360 and other HDMI devices.\r\n\r\n6, High density triple shielding for maximum rejection of EMI and RFI\r\n\r\n7, Transfer speed: 10.5Gbps\r\n\r\n8, connectors: 24K gold-plated to ensure superior signal transfer and lifetime of maximum performance\r\n\r\n9, Color optional: Pearl golden, Matter black, Silver, Golden, Shiny black, white porcelain, black porcelain, chr""","""1, Center conductor: high quality digital signal delivered by oxygen-free copper\r\n\r\n2, Insulation: Using foamed PE as the insulation, ensure image quality and transmit image signal with stability.\r\n\r\n3, Inner shield:100% Aluminum/Mylar foil shield, prevent high frequency noises and interference\r\n\r\n4, Outer shield:95% copper braid shield, prevents most low frequency noises and interference.\r\n\r\n5, function: suitable for HDTV, home theater, DVD player,projector,PS3,XBOX 360 and other HDMI devices.\r\n\r\n6, High density triple shielding for maximum rejection of EMI and RFI\r\n\r\n7, Transfer speed: 10.5Gbps\r\n\r\n8, connectors: 24K gold-plated to ensure superior signal transfer and lifetime of maximum performance\r\n\r\n9, Color optional: Pearl golden, Matter black, Silver, Golden, Shiny black, white porcelain, black porcelain, chr""",12000.00,,,0,1,68c4e25b741ff.jpg,aktif,2025-09-12 08:18:14,2025-09-13 03:17:47,0,0
VENTUZ-KAB-040,Ventuz Kabel HDMI 3M,1,1,barang_it,"""1, Center conductor: high quality digital signal delivered by oxygen-free copper\r\n\r\n2, Insulation: Using foamed PE as the insulation, ensure image quality and transmit image signal with stability.\r\n\r\n3, Inner shield:100% Aluminum/Mylar foil shield, prevent high frequency noises and interference\r\n\r\n4, Outer shield:95% copper braid shield, prevents most low frequency noises and interference.\r\n\r\n5, function: suitable for HDTV, home theater, DVD player,projector,PS3,XBOX 360 and other HDMI devices.\r\n\r\n6, High density triple shielding for maximum rejection of EMI and RFI\r\n\r\n7, Transfer speed: 10.5Gbps\r\n\r\n8, connectors: 24K gold-plated to ensure superior signal transfer and lifetime of maximum performance\r\n\r\n9, Color optional: Pearl golden, Matter black, Silver, Golden, Shiny black, white porcelain, black porcelain, chr""","""1, Center conductor: high quality digital signal delivered by oxygen-free copper\r\n\r\n2, Insulation: Using foamed PE as the insulation, ensure image quality and transmit image signal with stability.\r\n\r\n3, Inner shield:100% Aluminum/Mylar foil shield, prevent high frequency noises and interference\r\n\r\n4, Outer shield:95% copper braid shield, prevents most low frequency noises and interference.\r\n\r\n5, function: suitable for HDTV, home theater, DVD player,projector,PS3,XBOX 360 and other HDMI devices.\r\n\r\n6, High density triple shielding for maximum rejection of EMI and RFI\r\n\r\n7, Transfer speed: 10.5Gbps\r\n\r\n8, connectors: 24K gold-plated to ensure superior signal transfer and lifetime of maximum performance\r\n\r\n9, Color optional: Pearl golden, Matter black, Silver, Golden, Shiny black, white porcelain, black porcelain, chr""",19000.00,,,0,1,68c4abb85e42b.jpg,aktif,2025-09-12 08:18:43,2025-09-12 23:24:40,0,0
VENTUZ-KAB-051,Ventuz Kabel HDMI 5M,1,1,barang_it,,"""1, Center conductor: high quality digital signal delivered by oxygen-free copper\r\n\r\n2, Insulation: Using foamed PE as the insulation, ensure image quality and transmit image signal with stability.\r\n\r\n3, Inner shield:100% Aluminum/Mylar foil shield, prevent high frequency noises and interference\r\n\r\n4, Outer shield:95% copper braid shield, prevents most low frequency noises and interference.\r\n\r\n5, function: suitable for HDTV, home theater, DVD player,projector,PS3,XBOX 360 and other HDMI devices.\r\n\r\n6, High density triple shielding for maximum rejection of EMI and RFI\r\n\r\n7, Transfer speed: 10.5Gbps\r\n\r\n8, connectors: 24K gold-plated to ensure superior signal transfer and lifetime of maximum performance\r\n\r\n9, Color optional: Pearl golden, Matter black, Silver, Golden, Shiny black, white porcelain, black porcelain, chr""",26000.00,,,0,1,68c4ab935cb94.jpg,aktif,2025-09-12 08:21:00,2025-09-12 23:24:03,0,0
MSI-THIN-1-975,MSI THIN 15 B12UCX,1,1,barang_it,,"""☑ Processor : 12th Gen Intel® Core™ i7-12650H processor 10 cores (6 P-cores + 4 E-cores), Max Turbo Frequency 4.7 GHz\r\n\r\n☑ Graphics : NVIDIA® GeForce RTX™2050 Laptop GPU 4GB GDDR6\r\n\r\n☑ Display : 15.6″ FHD(1920×1080), 144Hz Refresh Rate, IPS-Level\r\n\r\n☑ Memory : 8GB / 16GB DDR4-3200, 2 Slots, Max 64GB\r\n\r\n☑ Storage : 512GB NVMe SSD PCIe Gen4, 1x 2.5″ SATA HDD\r\n\r\n☑ Keyboard : Single Backlit Keyboard (Blue)\r\n\r\n☑ Wireless : 802.11 ax Wi-Fi 6E + Bluetooth v5.3\r\n\r\n☑ Webcam : HD type (30fps@720p)\r\n\r\n☑ Audio : 2x 2W Speaker\r\n\r\n☑ Battery : 3-Cell 52.4 Battery (Whr), 120W adapter\r\n\r\n☑ Color : Cosmos Gray\r\n\r\n☑ OS : Windows 11 Home\r\n\r\n☑ Ports : 1x Type-C (USB3.2 Gen1 / DP); 3x Type-A USB3.2 Gen1; 1x HDMI™ (4K @ 30Hz); 1x RJ45; 1x Mic-in, 1x Headphone-out""",8669000.00,,unit,0,1,68c4ab364309e.jpeg,aktif,2025-09-12 08:23:40,2025-09-12 23:22:30,0,0
L-718,Logitech Mouse MK220,1,1,barang_it,"""Much smaller design, same keys\r\nThe compact keyboard is about 36% smaller than standard keyboards but still has all the standard keysso doing the things you love is as easy as ever.\r\nAdvanced 2.4 GHz wireless\r\n128-bit AES encryption\r\nFewer battery hassles\r\n\r\nPackage Contents:\r\nKeyboard (K220)\r\nMouse (M150)\r\nUSB receiver\r\n2 AAA (keyboard) and 2 AA (mouse) batteries\r\nUser documentation\r\n\r\nSystem Requirements\r\nWindows Vista, Windows XP, Windows 7, Windows 8, Windows 10\r\nUSB port""","""Much smaller design, same keys\r\nThe compact keyboard is about 36% smaller than standard keyboards but still has all the standard keysso doing the things you love is as easy as ever.\r\nAdvanced 2.4 GHz wireless\r\n128-bit AES encryption\r\nFewer battery hassles\r\n\r\nPackage Contents:\r\nKeyboard (K220)\r\nMouse (M150)\r\nUSB receiver\r\n2 AAA (keyboard) and 2 AA (mouse) batteries\r\nUser documentation\r\n\r\nSystem Requirements\r\nWindows Vista, Windows XP, Windows 7, Windows 8, Windows 10\r\nUSB port""",280000.00,,,0,1,68c4aad1d0c6e.jpg,aktif,2025-09-12 08:30:02,2025-09-13 03:32:24,0,0
SPC-LED-19-833,"SPC LED 19\"""" SM-19HD+HDMI",1,1,barang_it,,Office 19 inch / black\r\nRespon time 3ms/ HDMI / VGA\r\nFULLHD\r\nLED display\r\n60HZ high refresh / 1.98kg,620000.00,,unit,0,1,68c4aa858241b.jpeg,aktif,2025-09-12 08:38:30,2025-09-12 23:19:33,0,0
VURRION-GT-056,Vurrion GT 610 LP 2GB DDR3 64 BIT,1,1,barang_it,,"""Brand : Vurrion\r\n\r\nType : GT 610 LP\r\n\r\nGPU : GF116\r\n\r\nArchitecture : Fermi\r\n\r\nStream Processor : 48\r\n\r\nGPU Clock : 810MHz\r\n\r\nMemory Clock : 500MHz\r\n\r\nMemory Size : 2048 MB\r\n\r\nMemory Type : GDDR3\r\n\r\nMemory Width : 64-Bit\r\n\r\nOutput : 1x DVI, 1x HDMI, 1x VGA\r\n\r\nCooling System : SINGLE FAN""",280000.00,,,0,1,68c4aa3f41024.jpg,aktif,2025-09-12 08:43:10,2025-09-12 23:18:23,0,0
